"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Time_series." "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time"
"42032" "276.293_R1" "276.291_R1" 0.497718203894969 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 9 9 11 11 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.9" 9
"42862" "276.293_R1" "276.292_R1" 0.52238431305787 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 9 9 11 11 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "4" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.9" 9
"44543" "276.295_R1" "276.294_R1" 0.37412508313983 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 10 10 12 12 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "2" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 10
"44553" "276.296_R1" "276.294_R1" 0.452549526630213 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 10 10 12 12 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 10
"44563" "276.297_R1" "276.294_R1" 0.483444818493472 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 10 10 12 12 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 10
"44573" "276.298_R1" "276.294_R1" 0.625732544303312 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 10 10 12 12 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 10
"45383" "276.296_R1" "276.295_R1" 0.395491632380477 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 10 10 12 12 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 10
"45393" "276.297_R1" "276.295_R1" 0.498431045402374 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 10 10 12 12 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 10
"45403" "276.298_R1" "276.295_R1" 0.579283112750199 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 10 10 12 12 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 10
"46222" "276.297_R1" "276.296_R1" 0.40536391536733 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 10 10 12 12 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 10
"46232" "276.298_R1" "276.296_R1" 0.484749753070717 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 10 10 12 12 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 10
"47062" "276.298_R1" "276.297_R1" 0.481994673798837 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 10 10 12 12 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "4" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.10" 10
"48742" "276.326_R1" "276.325_R1" 0.373377879265467 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 11 11 13 13 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "2" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 11
"48752" "276.327_R1" "276.325_R1" 0.442918498223041 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 11 11 13 13 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 11
"48762" "276.328_R1" "276.325_R1" 0.512243132073439 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 11 11 13 13 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 11
"48772" "276.329_R1" "276.325_R1" 0.673857917443074 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 11 11 13 13 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 11
"49583" "276.327_R1" "276.326_R1" 0.459818628901121 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 11 11 13 13 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 11
"49593" "276.328_R1" "276.326_R1" 0.505796484976343 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 11 11 13 13 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 11
"49602" "276.329_R1" "276.326_R1" 0.667594788021378 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 11 11 13 13 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 11
"50423" "276.328_R1" "276.327_R1" 0.423280607550625 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 11 11 13 13 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 11
"50433" "276.329_R1" "276.327_R1" 0.511208238901159 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 11 11 13 13 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 11
"51263" "276.329_R1" "276.328_R1" 0.494888873453406 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 11 11 13 13 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "4" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.11" 11
"52943" "276.331_R1" "276.330_R1" 0.365305560581871 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 12 12 14 14 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "2" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 12
"52953" "276.332_R1" "276.330_R1" 0.407383273568234 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 12 12 14 14 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 12
"52963" "276.333_R1" "276.330_R1" 0.461447329181679 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 12 12 14 14 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 12
"52973" "276.334_R1" "276.330_R1" 0.67263134814448 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 12 12 14 14 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 12
"53783" "276.332_R1" "276.331_R1" 0.427478291077822 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 12 12 14 14 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 12
"53793" "276.333_R1" "276.331_R1" 0.482273573870751 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 12 12 14 14 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 12
"53803" "276.334_R1" "276.331_R1" 0.655708486079356 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 12 12 14 14 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 12
"54624" "276.333_R1" "276.332_R1" 0.398801066146278 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 12 12 14 14 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 12
"54634" "276.334_R1" "276.332_R1" 0.532967090498473 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 12 12 14 14 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 12
"55463" "276.334_R1" "276.333_R1" 0.554523369336543 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 12 12 14 14 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "4" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.12" 12
"57142" "276.362_R1" "276.361_R1" 0.417935079750854 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 13 13 15 15 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "2" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 13
"57152" "276.363_R1" "276.361_R1" 0.489915400940121 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 13 13 15 15 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 13
"57162" "276.364_R1" "276.361_R1" 0.494847372712183 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 13 13 15 15 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 13
"57172" "276.365_R1" "276.361_R1" 0.660392635513538 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 13 13 15 15 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 13
"57981" "276.363_R1" "276.362_R1" 0.429204345603091 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 13 13 15 15 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 13
"57991" "276.364_R1" "276.362_R1" 0.488708838827659 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 13 13 15 15 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 13
"58001" "276.365_R1" "276.362_R1" 0.628139350980619 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 13 13 15 15 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 13
"58822" "276.364_R1" "276.363_R1" 0.404831662835826 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 13 13 15 15 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 13
"58832" "276.365_R1" "276.363_R1" 0.455193778148347 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 13 13 15 15 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 13
"59662" "276.365_R1" "276.364_R1" 0.492501298017195 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 13 13 15 15 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "4" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.13" 13
"61342" "276.386_R1" "276.385_R1" 0.37130243432015 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 14 14 16 16 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "2" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 14
"61352" "276.387_R1" "276.385_R1" 0.442147198617686 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 14 14 16 16 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 14
"61362" "276.388_R1" "276.385_R1" 0.580037359574901 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 14 14 16 16 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 14
"61372" "276.389_R1" "276.385_R1" 0.590073270193916 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 14 14 16 16 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 14
"62182" "276.387_R1" "276.386_R1" 0.412937855284189 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 14 14 16 16 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 14
"62192" "276.388_R1" "276.386_R1" 0.536752704918811 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 14 14 16 16 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 14
"62202" "276.389_R1" "276.386_R1" 0.600856780885179 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 14 14 16 16 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 14
"63022" "276.388_R1" "276.387_R1" 0.445230941481695 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 14 14 16 16 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 14
"63032" "276.389_R1" "276.387_R1" 0.455170578355637 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 14 14 16 16 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 14
"63862" "276.389_R1" "276.388_R1" 0.502998206111102 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 14 14 16 16 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "4" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.14" 14
"65542" "276.391_R1" "276.390_R1" 0.389803181676294 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 15 15 17 17 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "2" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 15
"65552" "276.392_R1" "276.390_R1" 0.467697541280859 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 15 15 17 17 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 15
"65562" "276.393_R1" "276.390_R1" 0.528309437808105 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 15 15 17 17 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 15
"65572" "276.394_R1" "276.390_R1" 0.600173428051366 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 15 15 17 17 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "1" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 15
"66382" "276.392_R1" "276.391_R1" 0.440661660834065 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 15 15 17 17 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "3" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 15
"66392" "276.393_R1" "276.391_R1" 0.478009735923475 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 15 15 17 17 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 15
"66402" "276.394_R1" "276.391_R1" 0.570758624175212 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 15 15 17 17 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "2" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 15
"67222" "276.393_R1" "276.392_R1" 0.431742371911051 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 15 15 17 17 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "4" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 15
"67232" "276.394_R1" "276.392_R1" 0.41864447417566 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 15 15 17 17 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "3" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 15
"68062" "276.394_R1" "276.393_R1" 0.49411508616497 "Jurburg_Pigs" "Jurburg_Pigs.Clin_C.diff.Pig_feces" 15 15 17 17 "Clin_C.diff" "Jurburg_Pigs.Clin_C.diff.Pig_feces" "Mammal" "5" "4" "Death_Invasion" "Jurburg_Pigs.Clin_C.diff.Pig_feces.15" 15
"5600" "12.2-R1.fastq" "10.2-R1.fastq" 0.615783888401538 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" -0.1 -0.1 1 1 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "4" "2" "Death" "Jurburg_Portugal.Drought.Grazed.-0.1" -0.1
"9180" "8.2-R1.fastq" "10.2-R1.fastq" 0.58598413807276 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" -0.1 -0.1 1 1 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "11" "2" "Death" "Jurburg_Portugal.Drought.Grazed.-0.1" -0.1
"18149" "12.3-R1.fastq" "10.3-R1.fastq" 0.645615161714125 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" 5 5 2 2 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "4" "2" "Death" "Jurburg_Portugal.Drought.Grazed.5" 5
"22150" "8.3-R1.fastq" "10.3-R1.fastq" 0.566331195963248 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" 5 5 2 2 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "11" "2" "Death" "Jurburg_Portugal.Drought.Grazed.5" 5
"31138" "12.4-R1.fastq" "10.4-R1.fastq" 0.625519682389386 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" 12 12 3 3 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "4" "2" "Death" "Jurburg_Portugal.Drought.Grazed.12" 12
"35139" "8.4-R1.fastq" "10.4-R1.fastq" 0.594598305024284 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" 12 12 3 3 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "11" "2" "Death" "Jurburg_Portugal.Drought.Grazed.12" 12
"44127" "12.5-R1.fastq" "10.5-R1.fastq" 0.622993533381145 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" 26 26 4 4 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "4" "2" "Death" "Jurburg_Portugal.Drought.Grazed.26" 26
"48106" "8.5-R1.fastq" "10.5-R1.fastq" 0.652949696068555 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" 26 26 4 4 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "11" "2" "Death" "Jurburg_Portugal.Drought.Grazed.26" 26
"5780" "8.2-R1.fastq" "12.2-R1.fastq" 0.583412869918965 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" -0.1 -0.1 1 1 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "11" "4" "Death" "Jurburg_Portugal.Drought.Grazed.-0.1" -0.1
"70101" "8.3-R1.fastq" "12.3-R1.fastq" 0.624262605937121 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" 5 5 2 2 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "11" "4" "Death" "Jurburg_Portugal.Drought.Grazed.5" 5
"8378" "8.4-R1.fastq" "12.4-R1.fastq" 0.598752785415083 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" 12 12 3 3 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "11" "4" "Death" "Jurburg_Portugal.Drought.Grazed.12" 12
"9650" "8.5-R1.fastq" "12.5-R1.fastq" 0.631266980970318 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Grazed" 26 26 4 4 "Drought" "Jurburg_Portugal.Drought.Grazed" "Soil" "11" "4" "Death" "Jurburg_Portugal.Drought.Grazed.26" 26
"51000" "7.2-R1.fastq" "11.2-R1.fastq" 0.651083099503276 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Pristine" -0.1 -0.1 1 1 "Drought" "Jurburg_Portugal.Drought.Pristine" "Soil" "10" "3" "Death" "Jurburg_Portugal.Drought.Pristine.-0.1" -0.1
"9187" "9.2-R1.fastq" "11.2-R1.fastq" 0.672954913864591 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Pristine" -0.1 -0.1 1 1 "Drought" "Jurburg_Portugal.Drought.Pristine" "Soil" "12" "3" "Death" "Jurburg_Portugal.Drought.Pristine.-0.1" -0.1
"20138" "7.6-R1.fastq" "11.3-R1.fastq" 0.626168080281768 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Pristine" 5 5 2 2 "Drought" "Jurburg_Portugal.Drought.Pristine" "Soil" "10" "3" "Death" "Jurburg_Portugal.Drought.Pristine.5" 5
"22157" "9.3-R1.fastq" "11.3-R1.fastq" 0.645329714220179 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Pristine" 5 5 2 2 "Drought" "Jurburg_Portugal.Drought.Pristine" "Soil" "12" "3" "Death" "Jurburg_Portugal.Drought.Pristine.5" 5
"30136" "7.4-R1.fastq" "11.4-R1.fastq" 0.594444450615351 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Pristine" 12 12 3 3 "Drought" "Jurburg_Portugal.Drought.Pristine" "Soil" "10" "3" "Death" "Jurburg_Portugal.Drought.Pristine.12" 12
"35140" "9.4-R1.fastq" "11.4-R1.fastq" 0.617091871287306 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Pristine" 12 12 3 3 "Drought" "Jurburg_Portugal.Drought.Pristine" "Soil" "12" "3" "Death" "Jurburg_Portugal.Drought.Pristine.12" 12
"43128" "7.5-R1.fastq" "11.5-R1.fastq" 0.627990202943372 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Pristine" 26 26 4 4 "Drought" "Jurburg_Portugal.Drought.Pristine" "Soil" "10" "3" "Death" "Jurburg_Portugal.Drought.Pristine.26" 26
"48107" "9.5-R1.fastq" "11.5-R1.fastq" 0.650458454558315 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Pristine" 26 26 4 4 "Drought" "Jurburg_Portugal.Drought.Pristine" "Soil" "12" "3" "Death" "Jurburg_Portugal.Drought.Pristine.26" 26
"57100" "9.2-R1.fastq" "7.2-R1.fastq" 0.559565479604997 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Pristine" -0.1 -0.1 1 1 "Drought" "Jurburg_Portugal.Drought.Pristine" "Soil" "12" "10" "Death" "Jurburg_Portugal.Drought.Pristine.-0.1" -0.1
"71125" "9.4-R1.fastq" "7.4-R1.fastq" 0.548176391378504 "Jurburg_Portugal" "Jurburg_Portugal.Drought.Pristine" 12 12 3 3 "Drought" "Jurburg_Portugal.Drought.Pristine" "Soil" "12" "10" "Death" "Jurburg_Portugal.Drought.Pristine.12" 12
