"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time" "nmodel.means" "nmodel.sds" "nmodel.Zscores"
"54818" "Qian.CadmiumPAH23" "Qian.CadmiumPAH22" 0.325430300424446 "Qian" "Qian.Cadmium_PAH.Water" 14 14 5 5 "Cadmium_PAH" "Aquatic" "3" "2" "Metal" "Qian.Cadmium_PAH.Water.14" 14 0.999258039628591 0.00308726210819879 -218.260619146872
"54916" "Qian.CadmiumPAH24" "Qian.CadmiumPAH22" 0.332198513211347 "Qian" "Qian.Cadmium_PAH.Water" 14 14 5 5 "Cadmium_PAH" "Aquatic" "4" "2" "Metal" "Qian.Cadmium_PAH.Water.14" 14 0.999418712886341 0.00203674024292609 -327.59219148949
"55014" "Qian.CadmiumPAH25" "Qian.CadmiumPAH22" 0.362250820082263 "Qian" "Qian.Cadmium_PAH.Water" 14 14 5 5 "Cadmium_PAH" "Aquatic" "5" "2" "Metal" "Qian.Cadmium_PAH.Water.14" 14 0.999402575268719 0.00190841790747285 -333.863852718811
"57417" "Qian.CadmiumPAH24" "Qian.CadmiumPAH23" 0.201052139623303 "Qian" "Qian.Cadmium_PAH.Water" 14 14 5 5 "Cadmium_PAH" "Aquatic" "4" "3" "Metal" "Qian.Cadmium_PAH.Water.14" 14 0.999325712939468 0.00288505694843899 -276.692483920667
"57515" "Qian.CadmiumPAH25" "Qian.CadmiumPAH23" 0.238715015308353 "Qian" "Qian.Cadmium_PAH.Water" 14 14 5 5 "Cadmium_PAH" "Aquatic" "5" "3" "Metal" "Qian.Cadmium_PAH.Water.14" 14 0.9994623423986 0.0016642867637362 -457.101110016897
"60023" "Qian.CadmiumPAH25" "Qian.CadmiumPAH24" 0.288489750801534 "Qian" "Qian.Cadmium_PAH.Water" 14 14 5 5 "Cadmium_PAH" "Aquatic" "5" "4" "Metal" "Qian.Cadmium_PAH.Water.14" 14 0.999403447781877 0.0018274172149908 -389.026485658845
"21089" "Qian.PAH2" "Qian.PAH1" 0.161208975301274 "Qian" "Qian.PAH.Water" -1 -1 1 1 "PAH" "Aquatic" "2" "1" NA "Qian.PAH.Water.-1" -1 0.996826524564763 0.0026664221956593 -313.385311082319
"31067" "Qian.PAH3" "Qian.PAH1" 0.160736947498028 "Qian" "Qian.PAH.Water" -1 -1 1 1 "PAH" "Aquatic" "3" "1" NA "Qian.PAH.Water.-1" -1 0.997086374983863 0.00253772546900973 -329.566549927954
"41058" "Qian.PAH4" "Qian.PAH1" 0.229075730321271 "Qian" "Qian.PAH.Water" -1 -1 1 1 "PAH" "Aquatic" "4" "1" NA "Qian.PAH.Water.-1" -1 0.997322420702645 0.00261180548228275 -294.143915231358
"51047" "Qian.PAH5" "Qian.PAH1" 0.185405769437907 "Qian" "Qian.PAH.Water" -1 -1 1 1 "PAH" "Aquatic" "5" "1" NA "Qian.PAH.Water.-1" -1 0.997311501162562 0.00251391247107257 -322.9649962229
"28248" "Qian.PAH3" "Qian.PAH2" 0.168432673940381 "Qian" "Qian.PAH.Water" -1 -1 1 1 "PAH" "Aquatic" "3" "2" NA "Qian.PAH.Water.-1" -1 0.997236420358319 0.00253554841821769 -326.873563313979
"29208" "Qian.PAH4" "Qian.PAH2" 0.202344440100322 "Qian" "Qian.PAH.Water" -1 -1 1 1 "PAH" "Aquatic" "4" "2" NA "Qian.PAH.Water.-1" -1 0.997300034144282 0.00263987355909317 -301.133965793815
"30169" "Qian.PAH5" "Qian.PAH2" 0.184355514485787 "Qian" "Qian.PAH.Water" -1 -1 1 1 "PAH" "Aquatic" "5" "2" NA "Qian.PAH.Water.-1" -1 0.997273856517989 0.0026362820906929 -308.357874486239
"54139" "Qian.PAH4" "Qian.PAH3" 0.199762111120648 "Qian" "Qian.PAH.Water" -1 -1 1 1 "PAH" "Aquatic" "4" "3" NA "Qian.PAH.Water.-1" -1 0.99759245834302 0.0026335269448925 -302.9512755773
"55136" "Qian.PAH5" "Qian.PAH3" 0.156574115876512 "Qian" "Qian.PAH.Water" -1 -1 1 1 "PAH" "Aquatic" "5" "3" NA "Qian.PAH.Water.-1" -1 0.997603554231445 0.00253113960491567 -332.273034929242
"80109" "Qian.PAH5" "Qian.PAH4" 0.212798582975015 "Qian" "Qian.PAH.Water" -1 -1 1 1 "PAH" "Aquatic" "5" "4" NA "Qian.PAH.Water.-1" -1 0.997599554385509 0.00273911307974757 -286.516455714497
"132120" "Qian.PAH7" "Qian.PAH6" 0.181443699143675 "Qian" "Qian.PAH.Water" 1 1 2 2 "PAH" "Aquatic" "7" "6" "PAH" "Qian.PAH.Water.1" 1 0.997679462422061 0.00246458821020841 -331.185453171248
"133108" "Qian.PAH8" "Qian.PAH6" 0.394836322273033 "Qian" "Qian.PAH.Water" 1 1 2 2 "PAH" "Aquatic" "8" "6" "PAH" "Qian.PAH.Water.1" 1 0.997352120658307 0.0026426221761618 -227.999221311455
"134105" "Qian.PAH9" "Qian.PAH6" 0.178450398933662 "Qian" "Qian.PAH.Water" 1 1 2 2 "PAH" "Aquatic" "9" "6" "PAH" "Qian.PAH.Water.1" 1 0.997282775738264 0.00257289276929702 -318.253596331699
"135103" "Qian.PAH10" "Qian.PAH6" 0.184373212421059 "Qian" "Qian.PAH.Water" 1 1 2 2 "PAH" "Aquatic" "10" "6" "PAH" "Qian.PAH.Water.1" 1 0.997623217629379 0.00268080882765902 -303.359940036634
"15865" "Qian.PAH8" "Qian.PAH7" 0.386908260976809 "Qian" "Qian.PAH.Water" 1 1 2 2 "PAH" "Aquatic" "8" "7" "PAH" "Qian.PAH.Water.1" 1 0.997734905900929 0.00264430044828799 -230.997444076217
"15959" "Qian.PAH9" "Qian.PAH7" 0.175862647664137 "Qian" "Qian.PAH.Water" 1 1 2 2 "PAH" "Aquatic" "9" "7" "PAH" "Qian.PAH.Water.1" 1 0.997604635748998 0.00246102794544304 -333.901932973349
"16070" "Qian.PAH10" "Qian.PAH7" 0.221822128914052 "Qian" "Qian.PAH.Water" 1 1 2 2 "PAH" "Aquatic" "10" "7" "PAH" "Qian.PAH.Water.1" 1 0.998039781391384 0.00237961939494534 -326.194035115923
"18447" "Qian.PAH9" "Qian.PAH8" 0.395370439588184 "Qian" "Qian.PAH.Water" 1 1 2 2 "PAH" "Aquatic" "9" "8" "PAH" "Qian.PAH.Water.1" 1 0.99757174642587 0.00235531271461131 -255.677856745687
"18540" "Qian.PAH10" "Qian.PAH8" 0.401730500695232 "Qian" "Qian.PAH.Water" 1 1 2 2 "PAH" "Aquatic" "10" "8" "PAH" "Qian.PAH.Water.1" 1 0.998044825195902 0.00244727182369854 -243.664932814641
"21090" "Qian.PAH10" "Qian.PAH9" 0.242466312432173 "Qian" "Qian.PAH.Water" 1 1 2 2 "PAH" "Aquatic" "10" "9" "PAH" "Qian.PAH.Water.1" 1 0.997702731372034 0.00258522201720717 -292.13599989209
"26240" "Qian.PAH12" "Qian.PAH11" 0.165741240927908 "Qian" "Qian.PAH.Water" 4 4 3 3 "PAH" "Aquatic" "7" "6" "PAH" "Qian.PAH.Water.4" 4 0.998353364278612 0.0024044839069673 -346.274774781442
"26336" "Qian.PAH13" "Qian.PAH11" 0.164281338147978 "Qian" "Qian.PAH.Water" 4 4 3 3 "PAH" "Aquatic" "8" "6" "PAH" "Qian.PAH.Water.4" 4 0.998277064241067 0.00243923209938545 -341.909130460857
"26440" "Qian.PAH14" "Qian.PAH11" 0.205827973826264 "Qian" "Qian.PAH.Water" 4 4 3 3 "PAH" "Aquatic" "9" "6" "PAH" "Qian.PAH.Water.4" 4 0.998391847346087 0.00247960361203206 -319.633295287188
"26539" "Qian.PAH15" "Qian.PAH11" 0.181011444469602 "Qian" "Qian.PAH.Water" 4 4 3 3 "PAH" "Aquatic" "10" "6" "PAH" "Qian.PAH.Water.4" 4 0.998476015204776 0.00233876200815443 -349.528754052343
"28840" "Qian.PAH13" "Qian.PAH12" 0.151343151092312 "Qian" "Qian.PAH.Water" 4 4 3 3 "PAH" "Aquatic" "8" "7" "PAH" "Qian.PAH.Water.4" 4 0.998387131275264 0.00216200926279859 -391.785546323935
"28930" "Qian.PAH14" "Qian.PAH12" 0.183172043611304 "Qian" "Qian.PAH.Water" 4 4 3 3 "PAH" "Aquatic" "9" "7" "PAH" "Qian.PAH.Water.4" 4 0.998431143029059 0.00249761983413282 -326.414407940036
"29040" "Qian.PAH15" "Qian.PAH12" 0.22409085015574 "Qian" "Qian.PAH.Water" 4 4 3 3 "PAH" "Aquatic" "10" "7" "PAH" "Qian.PAH.Water.4" 4 0.998479997591972 0.00226919533746038 -341.261562921642
"31448" "Qian.PAH14" "Qian.PAH13" 0.177195934715728 "Qian" "Qian.PAH.Water" 4 4 3 3 "PAH" "Aquatic" "9" "8" "PAH" "Qian.PAH.Water.4" 4 0.998512078734582 0.00218168437897545 -376.459652887351
"31546" "Qian.PAH15" "Qian.PAH13" 0.197547922346274 "Qian" "Qian.PAH.Water" 4 4 3 3 "PAH" "Aquatic" "10" "8" "PAH" "Qian.PAH.Water.4" 4 0.998411960569345 0.00243269548189444 -329.208503153631
"34027" "Qian.PAH15" "Qian.PAH14" 0.196313528906085 "Qian" "Qian.PAH.Water" 4 4 3 3 "PAH" "Aquatic" "10" "9" "PAH" "Qian.PAH.Water.4" 4 0.998605086930775 0.00240888884632395 -333.054619456193
"39224" "Qian.PAH17" "Qian.PAH16" 0.198535657382743 "Qian" "Qian.PAH.Water" 7 7 4 4 "PAH" "Aquatic" "7" "6" "PAH" "Qian.PAH.Water.7" 7 0.999159970054514 0.00207651730321318 -385.561108223318
"39322" "Qian.PAH18" "Qian.PAH16" 0.211002631514888 "Qian" "Qian.PAH.Water" 7 7 4 4 "PAH" "Aquatic" "8" "6" "PAH" "Qian.PAH.Water.7" 7 0.998975481527787 0.00300203362510763 -262.479688242882
"39424" "Qian.PAH19" "Qian.PAH16" 0.244388547244243 "Qian" "Qian.PAH.Water" 7 7 4 4 "PAH" "Aquatic" "9" "6" "PAH" "Qian.PAH.Water.7" 7 0.999042366739684 0.00218649166695984 -345.143697961005
"39527" "Qian.PAH20" "Qian.PAH16" 0.197775573816017 "Qian" "Qian.PAH.Water" 7 7 4 4 "PAH" "Aquatic" "10" "6" "PAH" "Qian.PAH.Water.7" 7 0.999057431632057 0.00240333541075986 -333.404090926575
"41825" "Qian.PAH18" "Qian.PAH17" 0.166007231372371 "Qian" "Qian.PAH.Water" 7 7 4 4 "PAH" "Aquatic" "8" "7" "PAH" "Qian.PAH.Water.7" 7 0.999116646536127 0.00251927165393647 -330.694553666726
"41926" "Qian.PAH19" "Qian.PAH17" 0.231697453007953 "Qian" "Qian.PAH.Water" 7 7 4 4 "PAH" "Aquatic" "9" "7" "PAH" "Qian.PAH.Water.7" 7 0.999145493527725 0.00222819021260187 -344.426627573962
"42023" "Qian.PAH20" "Qian.PAH17" 0.249073272069747 "Qian" "Qian.PAH.Water" 7 7 4 4 "PAH" "Aquatic" "10" "7" "PAH" "Qian.PAH.Water.7" 7 0.999197822993947 0.00220105917477367 -340.80162838027
"44424" "Qian.PAH19" "Qian.PAH18" 0.210047401324564 "Qian" "Qian.PAH.Water" 7 7 4 4 "PAH" "Aquatic" "9" "8" "PAH" "Qian.PAH.Water.7" 7 0.999066537616789 0.00233839259421995 -337.41944712044
"44529" "Qian.PAH20" "Qian.PAH18" 0.243722805250378 "Qian" "Qian.PAH.Water" 7 7 4 4 "PAH" "Aquatic" "10" "8" "PAH" "Qian.PAH.Water.7" 7 0.999064395102424 0.00324899885992757 -232.484412096373
"47024" "Qian.PAH20" "Qian.PAH19" 0.25858516844936 "Qian" "Qian.PAH.Water" 7 7 4 4 "PAH" "Aquatic" "10" "9" "PAH" "Qian.PAH.Water.7" 7 0.999079467844093 0.00235294988795179 -314.708912070934
"52225" "Qian.PAH22" "Qian.PAH21" 0.351066285746011 "Qian" "Qian.PAH.Water" 14 14 5 5 "PAH" "Aquatic" "7" "6" "PAH" "Qian.PAH.Water.14" 14 0.998996839964437 0.001945632204434 -333.018004503535
"52319" "Qian.PAH23" "Qian.PAH21" 0.365609470781133 "Qian" "Qian.PAH.Water" 14 14 5 5 "PAH" "Aquatic" "8" "6" "PAH" "Qian.PAH.Water.14" 14 0.999015241778799 0.00258094428208471 -245.416290229266
"52418" "Qian.PAH24" "Qian.PAH21" 0.39993485451872 "Qian" "Qian.PAH.Water" 14 14 5 5 "PAH" "Aquatic" "9" "6" "PAH" "Qian.PAH.Water.14" 14 0.999093497149276 0.00306730366347856 -195.337243509521
"52518" "Qian.PAH25" "Qian.PAH21" 0.332956904829891 "Qian" "Qian.PAH.Water" 14 14 5 5 "PAH" "Aquatic" "10" "6" "PAH" "Qian.PAH.Water.14" 14 0.999092604041134 0.00229836539394869 -289.830198873119
"54819" "Qian.PAH23" "Qian.PAH22" 0.279826564562574 "Qian" "Qian.PAH.Water" 14 14 5 5 "PAH" "Aquatic" "8" "7" "PAH" "Qian.PAH.Water.14" 14 0.999034912571344 0.00178774620382731 -402.298909358077
"54917" "Qian.PAH24" "Qian.PAH22" 0.376964843222994 "Qian" "Qian.PAH.Water" 14 14 5 5 "PAH" "Aquatic" "9" "7" "PAH" "Qian.PAH.Water.14" 14 0.999153960155397 0.00194917024252707 -319.207169983133
"55015" "Qian.PAH25" "Qian.PAH22" 0.432170107044975 "Qian" "Qian.PAH.Water" 14 14 5 5 "PAH" "Aquatic" "10" "7" "PAH" "Qian.PAH.Water.14" 14 0.999067703681801 0.00185016896965517 -306.403148001386
"57418" "Qian.PAH24" "Qian.PAH23" 0.305048845255227 "Qian" "Qian.PAH.Water" 14 14 5 5 "PAH" "Aquatic" "9" "8" "PAH" "Qian.PAH.Water.14" 14 0.999304564954803 0.00191841069296459 -361.891081115023
"57516" "Qian.PAH25" "Qian.PAH23" 0.376654423947359 "Qian" "Qian.PAH.Water" 14 14 5 5 "PAH" "Aquatic" "10" "8" "PAH" "Qian.PAH.Water.14" 14 0.999234536695743 0.00191322980495664 -325.407910296741
"60024" "Qian.PAH25" "Qian.PAH24" 0.360344097988429 "Qian" "Qian.PAH.Water" 14 14 5 5 "PAH" "Aquatic" "10" "9" "PAH" "Qian.PAH.Water.14" 14 0.99927289311249 0.0019904426867884 -320.998338392239
"21094" "ERR2503185_1" "ERR2503184_1" 0.319067035241244 "Santi" "Santi.low.Seawater" -0.1 -0.1 1 1 "low" "Aquatic" "5" "4" "Nutrient" "Santi.low.Seawater.-0.1" -0.1 0.99927249586777 0.00228416652464805 -297.791537213485
"31068" "ERR2503186_1" "ERR2503184_1" 0.495710356527285 "Santi" "Santi.low.Seawater" -0.1 -0.1 1 1 "low" "Aquatic" "6" "4" "Nutrient" "Santi.low.Seawater.-0.1" -0.1 0.999355798804693 0.00285432025015114 -176.450222167866
"12498" "ERR2503186_1" "ERR2503185_1" 0.489599779854366 "Santi" "Santi.low.Seawater" -0.1 -0.1 1 1 "low" "Aquatic" "6" "5" "Nutrient" "Santi.low.Seawater.-0.1" -0.1 0.999252601141865 0.0029504186540121 -172.739153677209
"32207" "ERR2503188_1" "ERR2503187_1" 0.366952920465164 "Santi" "Santi.low.Seawater" 0 0 2 2 "low" "Aquatic" "2" "1" "Nutrient" "Santi.low.Seawater.0" 0 0.999319609191257 0.0029700601534342 -212.913764724565
"33158" "ERR2503189_1" "ERR2503187_1" 0.472597765763541 "Santi" "Santi.low.Seawater" 0 0 2 2 "low" "Aquatic" "3" "1" "Nutrient" "Santi.low.Seawater.0" 0 0.999735020617323 0.00207649174202889 -253.859547902044
"42169" "ERR2503189_1" "ERR2503188_1" 0.563838584297057 "Santi" "Santi.low.Seawater" 0 0 2 2 "low" "Aquatic" "3" "2" "Nutrient" "Santi.low.Seawater.0" 0 0.999631884943719 0.00284258806864542 -153.308636398495
"62137" "ERR2503204_1" "ERR2503203_1" 0.447445808740193 "Santi" "Santi.low.Seawater" 12 12 3 3 "low" "Aquatic" "2" "1" "Nutrient" "Santi.low.Seawater.12" 12 0.999262388778171 0.00241155136470166 -228.822237881815
"63124" "ERR2503205_1" "ERR2503203_1" 0.582743578232059 "Santi" "Santi.low.Seawater" 12 12 3 3 "low" "Aquatic" "3" "1" "Nutrient" "Santi.low.Seawater.12" 12 0.99903541424133 0.00291312218184551 -142.902291776016
"72135" "ERR2503205_1" "ERR2503204_1" 0.521805474601264 "Santi" "Santi.low.Seawater" 12 12 3 3 "low" "Aquatic" "3" "2" "Nutrient" "Santi.low.Seawater.12" 12 0.999092868833266 0.00262427363884796 -181.874095432185
"51049" "Seekatz.NL.Cef6" "Seekatz.NL.Cef1" 0.163195608533339 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "2" "1" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.99881055745746 0.00266673186696045 -313.347944454782
"91007" "Seekatz.NL.Cef11" "Seekatz.NL.Cef1" 0.158015360363931 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "3" "1" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.99898882402267 0.00255094410813022 -329.671458099939
"13679" "Seekatz.NL.Cef15" "Seekatz.NL.Cef1" 0.356861099212183 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "4" "1" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.998956338012684 0.00259911546188893 -247.04375323667
"14290" "Seekatz.NL.Cef16" "Seekatz.NL.Cef1" 0.339927030339122 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "5" "1" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999094782429223 0.00237734605326985 -277.27042564269
"15279" "Seekatz.NL.Cef17" "Seekatz.NL.Cef1" 0.290873459971107 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "6" "1" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999037954746398 0.00266557511238986 -265.670433177318
"16575" "Seekatz.NL.Cef18" "Seekatz.NL.Cef1" 0.374748979252776 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "7" "1" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999109806096561 0.00231251772150749 -269.991802024668
"22378" "Seekatz.NL.Cef7" "Seekatz.NL.Cef2" 0.656635354268218 "Seekatz" "Seekatz.Cef.Mouse_Feces" 0 0 2 2 "Cef" "Mammal" "2" "1" "Death" "Seekatz.Cef.Mouse_Feces.0" 0 0.999946547288568 0.00108064237665932 -317.691773370628
"26207" "Seekatz.NL.Cef12" "Seekatz.NL.Cef2" 0.735460849370777 "Seekatz" "Seekatz.Cef.Mouse_Feces" 0 0 2 2 "Cef" "Mammal" "3" "1" "Death" "Seekatz.Cef.Mouse_Feces.0" 0 0.999891985526796 0.00225075977903094 -117.485277024929
"39156" "Seekatz.NL.Cef8" "Seekatz.NL.Cef3" 0.0748993953011774 "Seekatz" "Seekatz.Cef.Mouse_Feces" 2 2 3 3 "Cef" "Mammal" "2" "1" "Death" "Seekatz.Cef.Mouse_Feces.2" 2 0.999991365513335 0.00027304644286999 -3388.03890095955
"43177" "Seekatz.NL.Cef13" "Seekatz.NL.Cef3" 0.0730753793445935 "Seekatz" "Seekatz.Cef.Mouse_Feces" 2 2 3 3 "Cef" "Mammal" "3" "1" "Death" "Seekatz.Cef.Mouse_Feces.2" 2 0.9999913299882 0.000274169846278398 -3380.80924370653
"56146" "Seekatz.NL.Cef10" "Seekatz.NL.Cef5" 0.150468081549769 "Seekatz" "Seekatz.Cef.Mouse_Feces" 6 6 4 4 "Cef" "Mammal" "2" "1" "Death" "Seekatz.Cef.Mouse_Feces.6" 6 0.999953611613583 0.000680981482206078 -1247.44292210686
"60139" "Seekatz.NL.Cef14" "Seekatz.NL.Cef5" 0.140513413726295 "Seekatz" "Seekatz.Cef.Mouse_Feces" 6 6 4 4 "Cef" "Mammal" "3" "1" "Death" "Seekatz.Cef.Mouse_Feces.6" 6 0.999980620882228 0.00044397670162614 -1935.838533887
"73122" "Seekatz.NL.Cef11" "Seekatz.NL.Cef6" 0.195370419111742 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "3" "2" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.998981262695679 0.00267803614322078 -300.07468182168
"77103" "Seekatz.NL.Cef15" "Seekatz.NL.Cef6" 0.350305960593584 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "4" "2" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.998929562805581 0.00254074652874343 -255.288591315241
"78108" "Seekatz.NL.Cef16" "Seekatz.NL.Cef6" 0.35446335592267 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "5" "2" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999037360698165 0.00261415391204562 -246.570793634375
"79106" "Seekatz.NL.Cef17" "Seekatz.NL.Cef6" 0.312670446278005 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "6" "2" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999099251278783 0.00210357153797699 -326.315883538203
"80120" "Seekatz.NL.Cef18" "Seekatz.NL.Cef6" 0.364210161827402 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "7" "2" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.998757046827051 0.00276657795052587 -229.36165051089
"90126" "Seekatz.NL.Cef12" "Seekatz.NL.Cef7" 0.479454744599183 "Seekatz" "Seekatz.Cef.Mouse_Feces" 0 0 2 2 "Cef" "Mammal" "3" "2" "Death" "Seekatz.Cef.Mouse_Feces.0" 0 0.99990283902836 0.00168689768175523 -308.523806783377
"107124" "Seekatz.NL.Cef13" "Seekatz.NL.Cef8" 0.0719952560493741 "Seekatz" "Seekatz.Cef.Mouse_Feces" 2 2 3 3 "Cef" "Mammal" "3" "2" "Death" "Seekatz.Cef.Mouse_Feces.2" 2 0.999976868096091 0.000535259370153182 -1733.70456229686
"124100" "Seekatz.NL.Cef14" "Seekatz.NL.Cef10" 0.164616456704064 "Seekatz" "Seekatz.Cef.Mouse_Feces" 6 6 4 4 "Cef" "Mammal" "3" "2" "Death" "Seekatz.Cef.Mouse_Feces.6" 6 0.999984007615853 0.000357421556657563 -2337.20528421327
"141105" "Seekatz.NL.Cef15" "Seekatz.NL.Cef11" 0.394132999678041 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "4" "3" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999169873246036 0.0019645892739361 -307.971178299161
"14295" "Seekatz.NL.Cef16" "Seekatz.NL.Cef11" 0.337237785423129 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "5" "3" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999066628930371 0.0025599114557115 -258.535834132315
"14399" "Seekatz.NL.Cef17" "Seekatz.NL.Cef11" 0.297845995543645 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "6" "3" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999223426574278 0.00211701154806747 -331.305434621219
"144101" "Seekatz.NL.Cef18" "Seekatz.NL.Cef11" 0.418478843960681 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "7" "3" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999045249550034 0.00221844359932882 -261.6998718223
"20689" "Seekatz.NL.Cef16" "Seekatz.NL.Cef15" 0.24952477425509 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "5" "4" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999145907321962 0.00230812396180006 -324.775075114361
"20778" "Seekatz.NL.Cef17" "Seekatz.NL.Cef15" 0.348396878977865 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "6" "4" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.99913148100191 0.00237892376198685 -273.54159575108
"20846" "Seekatz.NL.Cef18" "Seekatz.NL.Cef15" 0.319062346925663 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "7" "4" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.998884328043966 0.00252470146667021 -269.268264027631
"22379" "Seekatz.NL.Cef17" "Seekatz.NL.Cef16" 0.312844613315373 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "6" "5" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999255113166371 0.00226878853095291 -302.544944355259
"22447" "Seekatz.NL.Cef18" "Seekatz.NL.Cef16" 0.399144624059757 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "7" "5" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.998966002850251 0.00253495782842281 -236.619864861298
"24045" "Seekatz.NL.Cef18" "Seekatz.NL.Cef17" 0.318528753944006 "Seekatz" "Seekatz.Cef.Mouse_Feces" -7 -7 1 1 "Cef" "Mammal" "7" "6" "Death" "Seekatz.Cef.Mouse_Feces.-7" -7 0.999022176374251 0.00280192992443499 -242.865967666007
"21096" "Seekatz.NL.CefCdiff2" "Seekatz.NL.CefCdiff1" 0.177160352481488 "Seekatz" "Seekatz.Cef_Cdiff.Mouse_Feces" 1 1 2 2 "Cef_Cdiff" "Mammal" "2" "1" "Death_Invasion" "Seekatz.Cef_Cdiff.Mouse_Feces.1" 1 0.99997530794493 0.000467589634928265 -1759.69459970958
"31070" "Seekatz.NL.CefCdiff3" "Seekatz.NL.CefCdiff1" 0.146536902490371 "Seekatz" "Seekatz.Cef_Cdiff.Mouse_Feces" 1 1 2 2 "Cef_Cdiff" "Mammal" "3" "1" "Death_Invasion" "Seekatz.Cef_Cdiff.Mouse_Feces.1" 1 0.999957195653205 0.000710184949291693 -1201.68738300354
"41064" "Seekatz.NL.CefCdiff4" "Seekatz.NL.CefCdiff1" 0.174162198155049 "Seekatz" "Seekatz.Cef_Cdiff.Mouse_Feces" 1 1 2 2 "Cef_Cdiff" "Mammal" "4" "1" "Death_Invasion" "Seekatz.Cef_Cdiff.Mouse_Feces.1" 1 0.999320059040681 0.0156795442643219 -52.6263931511863
"51050" "Seekatz.NL.CefCdiff5" "Seekatz.NL.CefCdiff1" 0.133926330033807 "Seekatz" "Seekatz.Cef_Cdiff.Mouse_Feces" 1 1 2 2 "Cef_Cdiff" "Mammal" "5" "1" "Death_Invasion" "Seekatz.Cef_Cdiff.Mouse_Feces.1" 1 1 0.000133594876918202 -6482.8359436004
"61033" "Seekatz.NL.CefCdiff6" "Seekatz.NL.CefCdiff1" 0.135752975612424 "Seekatz" "Seekatz.Cef_Cdiff.Mouse_Feces" 1 1 2 2 "Cef_Cdiff" "Mammal" "6" "1" "Death_Invasion" "Seekatz.Cef_Cdiff.Mouse_Feces.1" 1 0.999994362654242 0.000178268525529745 -4847.97517943018
"71024" "Seekatz.NL.CefCdiff7" "Seekatz.NL.CefCdiff1" 0.128454707019473 "Seekatz" "Seekatz.Cef_Cdiff.Mouse_Feces" 1 1 2 2 "Cef_Cdiff" "Mammal" "7" "1" "Death_Invasion" "Seekatz.Cef_Cdiff.Mouse_Feces.1" 1 0.999985876157568 0.000320282179937394 -2721.1353729029
