"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "nmodel.Zscores" "nmodel.sds" "nmodel.means" "Rank" "Rank." "Time" "Disturbance" "Time_series." "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time"
"120910" "Seekatz.NL.CefCdiffVanco36" "Seekatz.NL.CefCdiffVanco24" 0.352053436096286 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -2992.05016476171 0.000216556049605979 1 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "11" "5" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"121016" "Seekatz.NL.CefCdiffVanco37" "Seekatz.NL.CefCdiffVanco24" 0.308471995269375 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -603.445620440809 0.00114588199841787 0.999949468756601 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "12" "5" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"121116" "Seekatz.NL.CefCdiffVanco38" "Seekatz.NL.CefCdiffVanco24" 0.335432028747394 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -175.094936510612 0.00379478688987825 0.99987999830193 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "13" "5" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"145810" "Seekatz.NL.CefCdiffVanco30" "Seekatz.NL.CefCdiffVanco29" 0.177836505952312 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -3796.53902785724 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "7" "6" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"145910" "Seekatz.NL.CefCdiffVanco31" "Seekatz.NL.CefCdiffVanco29" 0.0742375485925582 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -381.803514115078 0.00242443604948672 0.999895752033865 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "8" "6" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"14609" "Seekatz.NL.CefCdiffVanco32" "Seekatz.NL.CefCdiffVanco29" 0.478428182297454 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -2408.48417142601 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "9" "6" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"146311" "Seekatz.NL.CefCdiffVanco35" "Seekatz.NL.CefCdiffVanco29" 0.246277926092867 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1165.27668363022 0.000646800567509214 0.999979546370148 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "11" "6" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"146710" "Seekatz.NL.CefCdiffVanco39" "Seekatz.NL.CefCdiffVanco29" 0.181400544101919 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1266.63472903857 0.000646262888980196 0.999979563373036 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "14" "6" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"146810" "Seekatz.NL.CefCdiffVanco40" "Seekatz.NL.CefCdiffVanco29" 0.211423792558758 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -3641.44159849631 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "15" "6" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"146910" "Seekatz.NL.CefCdiffVanco41" "Seekatz.NL.CefCdiffVanco29" 0.137440497777285 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1045.89519714296 0.000824674535250877 0.999963633402284 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "16" "6" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"14707" "Seekatz.NL.CefCdiffVanco42" "Seekatz.NL.CefCdiffVanco29" 0.131372484112432 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -83.5300209619366 0.0103948722279558 0.999656379210233 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "17" "6" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"147115" "Seekatz.NL.CefCdiffVanco43" "Seekatz.NL.CefCdiffVanco29" 0.238708494207268 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -861.851274621526 0.00088327691365219 0.999961828082176 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "18" "6" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"147212" "Seekatz.NL.CefCdiffVanco44" "Seekatz.NL.CefCdiffVanco29" 0.152190362439783 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1167.91530389549 0.000725897400129248 0.99997704510868 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "19" "6" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"151013" "Seekatz.NL.CefCdiffVanco31" "Seekatz.NL.CefCdiffVanco30" 0.18452444861425 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1647.37154394804 0.000495006667376434 0.999984346514741 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "8" "7" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"151113" "Seekatz.NL.CefCdiffVanco32" "Seekatz.NL.CefCdiffVanco30" 0.550783929824263 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -884.016999984942 0.000508135026298101 0.99998393135958 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "9" "7" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"151411" "Seekatz.NL.CefCdiffVanco35" "Seekatz.NL.CefCdiffVanco30" 0.21518444190702 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -3624.07588945653 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "11" "7" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"151810" "Seekatz.NL.CefCdiffVanco39" "Seekatz.NL.CefCdiffVanco30" 0.161843726539357 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -3870.38955958819 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "14" "7" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"151910" "Seekatz.NL.CefCdiffVanco40" "Seekatz.NL.CefCdiffVanco30" 0.168300563757796 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1250.58435389271 0.000665031833718625 0.999978969846889 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "15" "7" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"152010" "Seekatz.NL.CefCdiffVanco41" "Seekatz.NL.CefCdiffVanco30" 0.123495441320095 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1275.48479598432 0.000687176225870438 0.999978269579723 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "16" "7" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"152114" "Seekatz.NL.CefCdiffVanco42" "Seekatz.NL.CefCdiffVanco30" 0.26231622573714 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1060.98871276219 0.000695250248452298 0.999968891890139 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "17" "7" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"152212" "Seekatz.NL.CefCdiffVanco43" "Seekatz.NL.CefCdiffVanco30" 0.272823696165508 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -3357.91267506763 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "18" "7" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"152310" "Seekatz.NL.CefCdiffVanco44" "Seekatz.NL.CefCdiffVanco30" 0.166842519928168 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -118.719607466379 0.00701599030483375 0.999778134905951 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "19" "7" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"156217" "Seekatz.NL.CefCdiffVanco32" "Seekatz.NL.CefCdiffVanco31" 0.523335134002848 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -945.38589019116 0.000504184510503568 0.999984056285858 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "9" "8" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"156510" "Seekatz.NL.CefCdiffVanco35" "Seekatz.NL.CefCdiffVanco31" 0.278200173527447 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -697.410405889745 0.00103492447659454 0.999967272814477 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "11" "8" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"156910" "Seekatz.NL.CefCdiffVanco39" "Seekatz.NL.CefCdiffVanco31" 0.197896184304879 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1734.46086276055 0.000462442946500698 0.999985376270012 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "14" "8" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"15709" "Seekatz.NL.CefCdiffVanco40" "Seekatz.NL.CefCdiffVanco31" 0.213676147505296 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1191.51082801904 0.000659913705343231 0.999970472979923 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "15" "8" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"157117" "Seekatz.NL.CefCdiffVanco41" "Seekatz.NL.CefCdiffVanco31" 0.158704192247849 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -3884.88711944496 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "16" "8" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"157216" "Seekatz.NL.CefCdiffVanco42" "Seekatz.NL.CefCdiffVanco31" 0.109243418861803 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -57.3005521565721 0.0155365006181489 0.999493482862659 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "17" "8" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"157316" "Seekatz.NL.CefCdiffVanco43" "Seekatz.NL.CefCdiffVanco31" 0.220044848371842 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -363.848820381189 0.00214343795137664 0.999932218540504 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "18" "8" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"157413" "Seekatz.NL.CefCdiffVanco44" "Seekatz.NL.CefCdiffVanco31" 0.123978748638761 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1683.99856365784 0.000520193318634042 0.999983550042895 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "19" "8" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"161613" "Seekatz.NL.CefCdiffVanco35" "Seekatz.NL.CefCdiffVanco32" 0.424900372573527 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1212.51754659522 0.000474289737647845 0.999985001641582 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "11" "9" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"162010" "Seekatz.NL.CefCdiffVanco39" "Seekatz.NL.CefCdiffVanco32" 0.426587401807697 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -855.592549463548 0.000670168768947965 0.999978807402734 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "14" "9" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"162121" "Seekatz.NL.CefCdiffVanco40" "Seekatz.NL.CefCdiffVanco32" 0.391705059830249 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -2808.94919018211 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "15" "9" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"162216" "Seekatz.NL.CefCdiffVanco41" "Seekatz.NL.CefCdiffVanco32" 0.445388659889899 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -2561.05216695266 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "16" "9" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"162316" "Seekatz.NL.CefCdiffVanco42" "Seekatz.NL.CefCdiffVanco32" 0.563958377489533 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -2013.52778324059 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "17" "9" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"162413" "Seekatz.NL.CefCdiffVanco43" "Seekatz.NL.CefCdiffVanco32" 0.63089445331126 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -570.585822396005 0.000646838021971991 0.999971058035154 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "18" "9" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"162511" "Seekatz.NL.CefCdiffVanco44" "Seekatz.NL.CefCdiffVanco32" 0.63173304003731 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1700.56186669801 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "19" "9" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"16663" "Seekatz.NL.CefCdiffVanco34" "Seekatz.NL.CefCdiffVanco33" 0.0526007108799669 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -4374.84563854861 0.000216556049605979 1 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "10" "9" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"16683" "Seekatz.NL.CefCdiffVanco36" "Seekatz.NL.CefCdiffVanco33" 0.135020394409897 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -126.578483333008 0.00683183698496602 0.999783958345245 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "11" "9" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"16693" "Seekatz.NL.CefCdiffVanco37" "Seekatz.NL.CefCdiffVanco33" 0.108620557101927 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -1433.45937616357 0.000621818542764951 0.999972177500713 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "12" "9" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"16703" "Seekatz.NL.CefCdiffVanco38" "Seekatz.NL.CefCdiffVanco33" 0.152191031871263 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -875.649591661301 0.000968170784242464 0.999969383751578 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "13" "9" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"171910" "Seekatz.NL.CefCdiffVanco36" "Seekatz.NL.CefCdiffVanco34" 0.114611319767339 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -2060.49710486822 0.000429690044285216 0.999986412007722 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "11" "10" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"172010" "Seekatz.NL.CefCdiffVanco37" "Seekatz.NL.CefCdiffVanco34" 0.120411153086832 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -2027.12179293659 0.000433903443170685 0.99998627876835 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "12" "10" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"172117" "Seekatz.NL.CefCdiffVanco38" "Seekatz.NL.CefCdiffVanco34" 0.119499971767957 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -4065.92210115627 0.000216556049605979 1 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "13" "10" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"177312" "Seekatz.NL.CefCdiffVanco39" "Seekatz.NL.CefCdiffVanco35" 0.128620024191609 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1151.29281331518 0.000756841865445955 0.999966624695588 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "14" "11" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"177410" "Seekatz.NL.CefCdiffVanco40" "Seekatz.NL.CefCdiffVanco35" 0.129421280243264 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1973.54433881682 0.000441117411591217 0.999986050642638 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "15" "11" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"177510" "Seekatz.NL.CefCdiffVanco41" "Seekatz.NL.CefCdiffVanco35" 0.140592763330863 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -3968.5210283103 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "16" "11" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"17767" "Seekatz.NL.CefCdiffVanco42" "Seekatz.NL.CefCdiffVanco35" 0.320397161390519 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -3138.23067905981 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "17" "11" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"17776" "Seekatz.NL.CefCdiffVanco43" "Seekatz.NL.CefCdiffVanco35" 0.364949906398798 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -671.173096350858 0.000946119474278767 0.999959843468324 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "18" "11" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"17786" "Seekatz.NL.CefCdiffVanco44" "Seekatz.NL.CefCdiffVanco35" 0.278524249512271 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -82.4139027186472 0.00875093883086845 0.999723271016296 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "19" "11" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"182210" "Seekatz.NL.CefCdiffVanco37" "Seekatz.NL.CefCdiffVanco36" 0.167985043468437 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -1401.96812824789 0.000593443165283023 0.999973447121777 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "12" "11" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"182310" "Seekatz.NL.CefCdiffVanco38" "Seekatz.NL.CefCdiffVanco36" 0.191955084294835 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -3731.34307342322 0.000216556049605979 1 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "13" "11" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"187410" "Seekatz.NL.CefCdiffVanco38" "Seekatz.NL.CefCdiffVanco37" 0.133703245055017 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 3 3 -626.233578851445 0.00138322912128939 0.999927768051611 3 3 3 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "13" "12" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.3"
"19789" "Seekatz.NL.CefCdiffVanco40" "Seekatz.NL.CefCdiffVanco39" 0.0804114217452499 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -933.894327543218 0.000984624480367984 0.999946638721099 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "15" "14" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"19799" "Seekatz.NL.CefCdiffVanco41" "Seekatz.NL.CefCdiffVanco39" 0.0838576933607551 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -2015.72076916667 0.000454491489282593 0.999985627717167 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "16" "14" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"19809" "Seekatz.NL.CefCdiffVanco42" "Seekatz.NL.CefCdiffVanco39" 0.255071531620087 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1620.44332025067 0.000459697616174355 0.999985463084979 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "17" "14" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"198117" "Seekatz.NL.CefCdiffVanco43" "Seekatz.NL.CefCdiffVanco39" 0.304810431414077 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -439.452384156189 0.00158178409921121 0.999929225032793 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "18" "14" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"198217" "Seekatz.NL.CefCdiffVanco44" "Seekatz.NL.CefCdiffVanco39" 0.224646198375119 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -3580.38393771787 0.000216556049605979 1 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "19" "14" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"20305" "Seekatz.NL.CefCdiffVanco41" "Seekatz.NL.CefCdiffVanco40" 0.105025518371845 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -134.936551488383 0.00663067640142143 0.999746126015051 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "16" "15" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
"203114" "Seekatz.NL.CefCdiffVanco42" "Seekatz.NL.CefCdiffVanco40" 0.271300157656012 "Seekatz" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" 1 1 -1110.84786857635 0.000655958851694775 0.999970649934943 2 2 1 "Cef_Cdiff_Vanco" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces" "Mammal" "17" "15" "Death_Invasion" "Seekatz.Cef_Cdiff_Vanco.Mouse_Feces.1"
