"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "nmodel.Zscores" "nmodel.sds" "nmodel.means" "Rank" "Rank." "Time" "Disturbance" "Time_series." "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time"
"29978" "SRR3053461" "SRR3053289" 0.658574067394739 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 5 -1 -123.731790228871 0.00275039798582235 0.998885734022418 4 1 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "33" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.5"
"29998" "SRR3053511" "SRR3053289" 0.727445475284885 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 1 -1 -94.0226361650716 0.00288840647343811 0.999021066233794 2 1 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "34" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.1"
"30008" "SRR3053512" "SRR3053289" 0.71054583694556 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 3 -1 -106.736631303557 0.00270071719716496 0.998811292674532 3 1 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "34" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.3"
"300115" "SRR3053535" "SRR3053289" 0.716908959218746 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 5 -1 -96.6449857902055 0.00291717904580366 0.998839686647926 4 1 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "34" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.5"
"300212" "SRR3053536" "SRR3053289" 0.708336124821554 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 7 -1 -93.6021398829288 0.00310274453762224 0.998759653053064 5 1 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "34" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.7"
"300410" "SRR3053541" "SRR3053289" 0.691355307759065 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 1 -1 -113.393991463941 0.00271203964173002 0.998884307743269 2 1 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "35" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.1"
"30055" "SRR3053542" "SRR3053289" 0.669576244208241 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 3 -1 -110.613957374648 0.00297506162302866 0.998659583764883 3 1 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "35" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.3"
"30065" "SRR3053543" "SRR3053289" 0.678657492077135 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 5 -1 -117.904834771458 0.00271534014500519 0.998809223222278 4 1 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "35" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.5"
"30075" "SRR3053544" "SRR3053289" 0.66095038399918 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 7 -1 -126.954561004689 0.0026613555343733 0.998821607542941 5 1 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "35" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.7"
"304312" "SRR3053297" "SRR3053290" 0.595034666526715 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -143.726982516794 0.00280758153764009 0.998559889101585 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "14" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"30488" "SRR3053305" "SRR3053290" 0.693571486408705 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -105.399332594229 0.00289645675012983 0.998856094760439 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "15" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"305310" "SRR3053313" "SRR3053290" 0.619294991883927 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -129.035317749331 0.00293951636657552 0.998596420274357 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "20" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"30589" "SRR3053321" "SRR3053290" 0.587023623967021 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -133.454472077825 0.00308145917863568 0.998258131881213 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "22" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"306216" "SRR3053328" "SRR3053290" 0.594625481782466 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -131.072311629577 0.0030818380880083 0.99856912404579 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "24" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"306710" "SRR3053336" "SRR3053290" 0.717914633841875 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -96.5085961645854 0.00291164083028505 0.998913002908173 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "25" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"307213" "SRR3053344" "SRR3053290" 0.71331946285997 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -100.190621278502 0.00284962244438027 0.998824905971593 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "26" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"30776" "SRR3053352" "SRR3053290" 0.5998529572946 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -133.307058428286 0.00299100294910344 0.998574762189908 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "29" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"308212" "SRR3053360" "SRR3053290" 0.623189331558871 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -135.961395559406 0.00275961044595907 0.998389818991781 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "31" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"30874" "SRR3053390" "SRR3053290" 0.66784091917571 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -114.061552883563 0.00290217707682618 0.998867743301583 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "32" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"309111" "SRR3053458" "SRR3053290" 0.677051839856272 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -113.939425203435 0.00282602572120506 0.999047586140499 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "33" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"30954" "SRR3053489" "SRR3053290" 0.696069297366385 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -92.8506009867238 0.00325950697357486 0.998716478783228 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "34" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"310011" "SRR3053540" "SRR3053290" 0.677772964522999 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 1 -110.694517089554 0.00289977355158961 0.998761997485272 1 2 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "35" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"31409" "SRR3053297" "SRR3053291" 0.602328538827497 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -128.437056134748 0.00308530767000988 0.998596373233524 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "14" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"314511" "SRR3053305" "SRR3053291" 0.688447757112556 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -100.073454617349 0.00310024645545437 0.998700130075067 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "15" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"31509" "SRR3053313" "SRR3053291" 0.60203711376206 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -147.190351878668 0.00269477073990546 0.998681367201082 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "20" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"31557" "SRR3053321" "SRR3053291" 0.566961404163978 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -152.252574757335 0.00283398065623599 0.99844225588839 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "22" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"31593" "SRR3053328" "SRR3053291" 0.61484949883361 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -134.085361560126 0.00286316311698897 0.998757760580694 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "24" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"31647" "SRR3053336" "SRR3053291" 0.708580398918937 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -115.476003562292 0.00251455803611602 0.99895151165506 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "25" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"31693" "SRR3053344" "SRR3053291" 0.696453104096694 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -105.016841910603 0.00288013580470816 0.998915870580799 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "26" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"31745" "SRR3053352" "SRR3053291" 0.614993882406217 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -130.254419148378 0.00294551014067645 0.998659594875684 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "29" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"31794" "SRR3053360" "SRR3053291" 0.609767156990514 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -134.294808473537 0.00289286983149551 0.998264556950078 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "31" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"31845" "SRR3053390" "SRR3053291" 0.663272973037373 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -112.737932718792 0.00297744526692438 0.998943997213778 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "32" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"31885" "SRR3053458" "SRR3053291" 0.669484786957569 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -112.911021675608 0.00291717555966105 0.998866059806011 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "33" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"319212" "SRR3053489" "SRR3053291" 0.689988909383071 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -112.537926575859 0.00274366443806894 0.998755216463268 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "34" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"31979" "SRR3053540" "SRR3053291" 0.674479410568778 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 3 -112.139414121757 0.00289218594871666 0.998807448389042 1 3 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "35" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"32374" "SRR3053297" "SRR3053292" 0.613821289057951 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -115.683903780203 0.00332705812959752 0.998708361593453 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "14" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"324210" "SRR3053305" "SRR3053292" 0.701817678336465 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -98.9410648600561 0.00300201459395375 0.998840198987678 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "15" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"32472" "SRR3053313" "SRR3053292" 0.612099809173907 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -118.158259230808 0.00327100060287807 0.998595546352902 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "20" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"325210" "SRR3053321" "SRR3053292" 0.595889223319647 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -151.852990318041 0.00265260624517939 0.998695413786448 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "22" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"32563" "SRR3053328" "SRR3053292" 0.624688574544673 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -119.519762584713 0.00312896019659363 0.998661154378562 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "24" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"326112" "SRR3053336" "SRR3053292" 0.727981315588261 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -108.090371722108 0.00250837557313383 0.999112563706953 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "25" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"32666" "SRR3053344" "SRR3053292" 0.703929700737877 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -118.321726385597 0.0024943009168412 0.999059691343706 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "26" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"327116" "SRR3053352" "SRR3053292" 0.640956235034668 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -127.485474367091 0.00280724846198323 0.998839636876888 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "29" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"32769" "SRR3053360" "SRR3053292" 0.588602030113031 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -130.463252728483 0.00314069150557619 0.998346859747216 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "31" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"328117" "SRR3053390" "SRR3053292" 0.676299213095047 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -119.6766989551 0.00269642824508798 0.99899884443647 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "32" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"328510" "SRR3053458" "SRR3053292" 0.676087602563259 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -109.111746285488 0.00295844098393852 0.998888264603348 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "33" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"328910" "SRR3053489" "SRR3053292" 0.705414927676252 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -106.204442411053 0.00276291706405776 0.99884899389249 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "34" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"329411" "SRR3053540" "SRR3053292" 0.688219445860552 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 5 -101.530048369793 0.00305844876574661 0.998743896983339 1 4 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "35" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"33345" "SRR3053297" "SRR3053293" 0.609048925522445 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -143.641671127567 0.0027125423904554 0.998683047491825 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "14" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"33395" "SRR3053305" "SRR3053293" 0.693526690341299 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -94.6542221571882 0.00322388085497264 0.998680624996185 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "15" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"33445" "SRR3053313" "SRR3053293" 0.594511092902947 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -145.817871264428 0.00277216964645665 0.998742969533117 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "20" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"33498" "SRR3053321" "SRR3053293" 0.57051633620431 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -125.004851421407 0.00342158705867422 0.998231318099289 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "22" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"335310" "SRR3053328" "SRR3053293" 0.590839857784111 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -142.304518371672 0.00286595639161526 0.998678401767136 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "24" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"33588" "SRR3053336" "SRR3053293" 0.695523593075956 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -112.638116032217 0.00269295914291968 0.998853437486163 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "25" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"336310" "SRR3053344" "SRR3053293" 0.685472555087461 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -121.983924390091 0.00257031701495391 0.999009911498163 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "26" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"33688" "SRR3053352" "SRR3053293" 0.611629344354205 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -119.794566419418 0.00323083282343053 0.998665561610688 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "29" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"337311" "SRR3053360" "SRR3053293" 0.622720180221184 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -138.578887649247 0.00271160462650521 0.998491333106827 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "31" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"33786" "SRR3053390" "SRR3053293" 0.658322853212654 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -117.625185548964 0.00289548915297826 0.998905302086735 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "32" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"338211" "SRR3053458" "SRR3053293" 0.669506208858225 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -123.302351904531 0.00267219183767674 0.998993747183859 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "33" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"33866" "SRR3053489" "SRR3053293" 0.690483862186456 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -94.4520449886426 0.00326358162957168 0.998735821086868 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "34" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"339111" "SRR3053540" "SRR3053293" 0.668258700835253 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" -1 7 -105.110049298048 0.00314492265403397 0.998821676039311 1 5 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "35" "11" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.-1"
"34377" "SRR3053306" "SRR3053297" 0.556119972436989 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 1 -1 -142.520686562695 0.00310436296266238 0.998555913215434 2 1 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "15" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.1"
"34387" "SRR3053307" "SRR3053297" 0.467239706072097 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 3 -1 -173.161430429135 0.00306960724863599 0.998777288101546 3 1 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "15" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.3"
"34397" "SRR3053308" "SRR3053297" 0.498586514881828 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 5 -1 -153.988346200831 0.00324854024036553 0.998823854062566 4 1 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "15" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.5"
"34407" "SRR3053309" "SRR3053297" 0.553798206886672 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 7 -1 -179.724757825454 0.00247741702586706 0.999051381893287 5 1 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "15" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.7"
"344213" "SRR3053314" "SRR3053297" 0.483050814079099 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 1 -1 -175.162287761565 0.00294432198557809 0.998784988979631 2 1 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "20" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.1"
"344311" "SRR3053315" "SRR3053297" 0.477349257641638 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 3 -1 -177.147594335176 0.00294354097534622 0.998790460251239 3 1 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "20" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.3"
"344411" "SRR3053316" "SRR3053297" 0.465731875147465 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 5 -1 -179.861969293612 0.00296470127767693 0.998968885317726 4 1 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "20" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.5"
"344510" "SRR3053317" "SRR3053297" 0.478250568606365 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 7 -1 -188.585527493981 0.00276076930658857 0.998891704578563 5 1 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "20" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.7"
"34478" "SRR3053322" "SRR3053297" 0.567661848753647 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 1 -1 -138.700508021623 0.00310698674647434 0.998602488906088 2 1 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "22" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.1"
"34488" "SRR3053323" "SRR3053297" 0.546592651810401 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 5 -1 -143.931751516125 0.00314059068779662 0.998623370300201 4 1 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "22" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.5"
"34498" "SRR3053324" "SRR3053297" 0.565518219811859 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 7 -1 -136.088864849212 0.00318179181302561 0.998524655833032 5 1 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "22" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.7"
"345113" "SRR3053329" "SRR3053297" 0.534342269318327 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 1 -1 -158.49480802055 0.00293120904651845 0.998923684414367 2 1 1 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "24" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.1"
"345210" "SRR3053330" "SRR3053297" 0.538062185259639 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 3 -1 -163.580891149981 0.00281715929190617 0.998895612741099 3 1 3 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "24" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.3"
"345310" "SRR3053331" "SRR3053297" 0.527271643444999 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 5 -1 -130.885675176932 0.00360214754176898 0.998741156536358 4 1 5 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "24" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.5"
"345410" "SRR3053332" "SRR3053297" 0.51931763460147 "Venkataraman" "Venkataraman.Butyrate_Diet.Human_Feces" 7 -1 -153.855375362389 0.0031154838918369 0.998651578215512 5 1 7 "Butyrate_Diet" "Venkataraman.Butyrate_Diet.Human_Feces" "Mammal" "24" "14" "Nutrient" "Venkataraman.Butyrate_Diet.Human_Feces.7"
