"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Time_series." "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time"
"9150" "Ho.Paper.Pulp27" "Ho.Paper.Pulp19" 0.339936438054418 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "2" "1" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"10154" "Ho.Paper.Pulp28" "Ho.Paper.Pulp19" 0.350526534507187 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "2" "1" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"11149" "Ho.Paper.Pulp29" "Ho.Paper.Pulp19" 0.382974391711328 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "3" "1" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"12145" "Ho.Paper.Pulp30" "Ho.Paper.Pulp19" 0.389873626838262 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "3" "1" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"13137" "Ho.Paper.Pulp31" "Ho.Paper.Pulp19" 0.355383725606624 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "4" "1" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"14144" "Ho.Paper.Pulp32" "Ho.Paper.Pulp19" 0.365754617014386 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "4" "1" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"15132" "Ho.Paper.Pulp33" "Ho.Paper.Pulp19" 0.357883109328422 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "5" "1" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"16140" "Ho.Paper.Pulp34" "Ho.Paper.Pulp19" 0.427155899178402 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "5" "1" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"17134" "Ho.Paper.Pulp35" "Ho.Paper.Pulp19" 0.371903463027456 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "6" "1" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"18124" "Ho.Paper.Pulp36" "Ho.Paper.Pulp19" 0.370834878157199 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "6" "1" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"25133" "Ho.Paper.Pulp25" "Ho.Paper.Pulp20" 0.330333320524661 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "1" "2" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"26124" "Ho.Paper.Pulp26" "Ho.Paper.Pulp20" 0.384842783100112 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "1" "2" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"29109" "Ho.Paper.Pulp29" "Ho.Paper.Pulp20" 0.376869880997394 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "3" "2" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"30106" "Ho.Paper.Pulp30" "Ho.Paper.Pulp20" 0.385853594229983 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "3" "2" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"31120" "Ho.Paper.Pulp31" "Ho.Paper.Pulp20" 0.35156652642735 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "4" "2" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"32106" "Ho.Paper.Pulp32" "Ho.Paper.Pulp20" 0.361150956852264 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "4" "2" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"33105" "Ho.Paper.Pulp33" "Ho.Paper.Pulp20" 0.352696007575095 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "5" "2" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"34106" "Ho.Paper.Pulp34" "Ho.Paper.Pulp20" 0.419802471126995 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "5" "2" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"35107" "Ho.Paper.Pulp35" "Ho.Paper.Pulp20" 0.3391801443978 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "6" "2" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"3678" "Ho.Paper.Pulp36" "Ho.Paper.Pulp20" 0.364959688590991 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "6" "2" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"4358" "Ho.Paper.Pulp25" "Ho.Paper.Pulp21" 0.343347829543298 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "1" "3" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"44102" "Ho.Paper.Pulp26" "Ho.Paper.Pulp21" 0.351936050298701 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "1" "3" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"45103" "Ho.Paper.Pulp27" "Ho.Paper.Pulp21" 0.330162684124364 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "2" "3" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"4690" "Ho.Paper.Pulp28" "Ho.Paper.Pulp21" 0.326585082332182 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "2" "3" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"4950" "Ho.Paper.Pulp31" "Ho.Paper.Pulp21" 0.352325552779756 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "4" "3" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"50104" "Ho.Paper.Pulp32" "Ho.Paper.Pulp21" 0.34070756816379 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "4" "3" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"51100" "Ho.Paper.Pulp33" "Ho.Paper.Pulp21" 0.369697267628134 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "5" "3" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"5257" "Ho.Paper.Pulp34" "Ho.Paper.Pulp21" 0.408163162687338 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "5" "3" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"53101" "Ho.Paper.Pulp35" "Ho.Paper.Pulp21" 0.350025345279713 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "6" "3" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"5458" "Ho.Paper.Pulp36" "Ho.Paper.Pulp21" 0.360477205951751 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "6" "3" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"6156" "Ho.Paper.Pulp25" "Ho.Paper.Pulp22" 0.383620429745475 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "1" "4" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"62100" "Ho.Paper.Pulp26" "Ho.Paper.Pulp22" 0.390187806194014 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "1" "4" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"6358" "Ho.Paper.Pulp27" "Ho.Paper.Pulp22" 0.394578125362616 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "2" "4" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"6450" "Ho.Paper.Pulp28" "Ho.Paper.Pulp22" 0.382194152140152 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "2" "4" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"6559" "Ho.Paper.Pulp29" "Ho.Paper.Pulp22" 0.432738951610103 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "3" "4" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"6657" "Ho.Paper.Pulp30" "Ho.Paper.Pulp22" 0.407465081794746 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "3" "4" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"6949" "Ho.Paper.Pulp33" "Ho.Paper.Pulp22" 0.397569727606975 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "5" "4" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"7059" "Ho.Paper.Pulp34" "Ho.Paper.Pulp22" 0.459486026555138 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "5" "4" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"71104" "Ho.Paper.Pulp35" "Ho.Paper.Pulp22" 0.403913988435519 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "6" "4" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"7255" "Ho.Paper.Pulp36" "Ho.Paper.Pulp22" 0.405451036181666 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "6" "4" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"7946" "Ho.Paper.Pulp25" "Ho.Paper.Pulp23" 0.321818619982933 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "1" "5" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"8039" "Ho.Paper.Pulp26" "Ho.Paper.Pulp23" 0.385160256100625 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "1" "5" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"8166" "Ho.Paper.Pulp27" "Ho.Paper.Pulp23" 0.346024656729674 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "2" "5" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"8250" "Ho.Paper.Pulp28" "Ho.Paper.Pulp23" 0.342450031763693 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "2" "5" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"8347" "Ho.Paper.Pulp29" "Ho.Paper.Pulp23" 0.379920303612122 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "3" "5" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"8439" "Ho.Paper.Pulp30" "Ho.Paper.Pulp23" 0.360861907538487 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "3" "5" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"8549" "Ho.Paper.Pulp31" "Ho.Paper.Pulp23" 0.345691894282223 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "4" "5" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"8649" "Ho.Paper.Pulp32" "Ho.Paper.Pulp23" 0.345941048201525 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "4" "5" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"8947" "Ho.Paper.Pulp35" "Ho.Paper.Pulp23" 0.334525777892516 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "6" "5" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"9048" "Ho.Paper.Pulp36" "Ho.Paper.Pulp23" 0.343140345215636 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "6" "5" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"9745" "Ho.Paper.Pulp25" "Ho.Paper.Pulp24" 0.342257458263648 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "1" "6" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"9839" "Ho.Paper.Pulp26" "Ho.Paper.Pulp24" 0.39838962305941 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "1" "6" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"9937" "Ho.Paper.Pulp27" "Ho.Paper.Pulp24" 0.345375538889897 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "2" "6" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"10037" "Ho.Paper.Pulp28" "Ho.Paper.Pulp24" 0.352131720396471 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "2" "6" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"10155" "Ho.Paper.Pulp29" "Ho.Paper.Pulp24" 0.371449205638254 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "3" "6" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"10245" "Ho.Paper.Pulp30" "Ho.Paper.Pulp24" 0.365967935799344 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "3" "6" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"10347" "Ho.Paper.Pulp31" "Ho.Paper.Pulp24" 0.34864183021201 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "4" "6" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"10439" "Ho.Paper.Pulp32" "Ho.Paper.Pulp24" 0.359496362941522 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "4" "6" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"10535" "Ho.Paper.Pulp33" "Ho.Paper.Pulp24" 0.397062479516257 "Ho" "Ho.Paper_Pulp.Soil_clay" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "5" "6" "Nutrient" "Ho.Paper_Pulp.Soil_clay.7" 7
"10640" "Ho.Paper.Pulp34" "Ho.Paper.Pulp24" 0.406805298298342 "Ho" "Ho.Paper_Pulp.Soil_clay" 15 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_clay" "Soil" "5" "6" "Nutrient" "Ho.Paper_Pulp.Soil_clay.15" 15
"9155" "Ho.Paper.Pulp9" "Ho.Paper.Pulp1" 0.396873562377022 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "8" "7" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"10156" "Ho.Paper.Pulp10" "Ho.Paper.Pulp1" 0.382439648701334 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "8" "7" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"11150" "Ho.Paper.Pulp11" "Ho.Paper.Pulp1" 0.409579141421577 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "9" "7" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"12147" "Ho.Paper.Pulp12" "Ho.Paper.Pulp1" 0.385360815896542 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "9" "7" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"13138" "Ho.Paper.Pulp13" "Ho.Paper.Pulp1" 0.449603432337147 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "10" "7" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"14146" "Ho.Paper.Pulp14" "Ho.Paper.Pulp1" 0.41231014853793 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "10" "7" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"15133" "Ho.Paper.Pulp15" "Ho.Paper.Pulp1" 0.419038584986572 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "11" "7" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"16145" "Ho.Paper.Pulp16" "Ho.Paper.Pulp1" 0.380552339305511 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "11" "7" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"17135" "Ho.Paper.Pulp17" "Ho.Paper.Pulp1" 0.387213222706052 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "12" "7" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"18125" "Ho.Paper.Pulp18" "Ho.Paper.Pulp1" 0.394327049288381 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "12" "7" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"25135" "Ho.Paper.Pulp7" "Ho.Paper.Pulp2" 0.439143449025653 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "7" "8" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"26125" "Ho.Paper.Pulp8" "Ho.Paper.Pulp2" 0.416019653013629 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "7" "8" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"29120" "Ho.Paper.Pulp11" "Ho.Paper.Pulp2" 0.42853110795821 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "9" "8" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"30107" "Ho.Paper.Pulp12" "Ho.Paper.Pulp2" 0.398651021747915 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "9" "8" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"31121" "Ho.Paper.Pulp13" "Ho.Paper.Pulp2" 0.452584304507073 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "10" "8" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"32107" "Ho.Paper.Pulp14" "Ho.Paper.Pulp2" 0.411114210100409 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "10" "8" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"33106" "Ho.Paper.Pulp15" "Ho.Paper.Pulp2" 0.436550064988177 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "11" "8" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"34107" "Ho.Paper.Pulp16" "Ho.Paper.Pulp2" 0.398407053349177 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "11" "8" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"35108" "Ho.Paper.Pulp17" "Ho.Paper.Pulp2" 0.405046099531554 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "12" "8" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"3680" "Ho.Paper.Pulp18" "Ho.Paper.Pulp2" 0.372639461067071 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "12" "8" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"4360" "Ho.Paper.Pulp7" "Ho.Paper.Pulp3" 0.443116749220074 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "7" "9" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"44103" "Ho.Paper.Pulp8" "Ho.Paper.Pulp3" 0.412306812336755 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "7" "9" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"45104" "Ho.Paper.Pulp9" "Ho.Paper.Pulp3" 0.454890856953985 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "8" "9" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"46100" "Ho.Paper.Pulp10" "Ho.Paper.Pulp3" 0.406467678522113 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "8" "9" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"4957" "Ho.Paper.Pulp13" "Ho.Paper.Pulp3" 0.470845931630187 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "10" "9" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"50105" "Ho.Paper.Pulp14" "Ho.Paper.Pulp3" 0.409335997001533 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "10" "9" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"51101" "Ho.Paper.Pulp15" "Ho.Paper.Pulp3" 0.47055021502767 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "11" "9" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"5258" "Ho.Paper.Pulp16" "Ho.Paper.Pulp3" 0.406053811517586 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "11" "9" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
"53102" "Ho.Paper.Pulp17" "Ho.Paper.Pulp3" 0.431974944306936 "Ho" "Ho.Paper_Pulp.Soil_sand" 7 -1 2 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "12" "9" "Nutrient" "Ho.Paper_Pulp.Soil_sand.7" 7
"5459" "Ho.Paper.Pulp18" "Ho.Paper.Pulp3" 0.401433910374187 "Ho" "Ho.Paper_Pulp.Soil_sand" 13 -1 3 1 "Paper_Pulp" "Ho.Paper_Pulp.Soil_sand" "Soil" "12" "9" "Nutrient" "Ho.Paper_Pulp.Soil_sand.13" 13
