"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time" "nmodel.means" "nmodel.sds" "nmodel.Zscores"
"36414" "280.243_R1" "280.005_R1" 0.597685057588486 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 10 -5 12 1 "Cip_C.diff" "Mammal" "8" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.10" 10 0.997137879037514 0.00262336185992586 -152.267526470907
"36516" "280.244_R1" "280.005_R1" 0.550101167367756 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 10 -5 12 1 "Cip_C.diff" "Mammal" "9" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.10" 10 0.997773578344008 0.00275220011113876 -162.659833187428
"36616" "280.247_R1" "280.005_R1" 0.60584984364017 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 11 -5 13 1 "Cip_C.diff" "Mammal" "7" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.11" 11 0.99707065437743 0.00262477448731615 -149.049304093658
"36713" "280.248_R1" "280.005_R1" 0.584603942334462 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 11 -5 13 1 "Cip_C.diff" "Mammal" "8" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.11" 11 0.997425549104443 0.00254139214350858 -162.439160687752
"36812" "280.249_R1" "280.005_R1" 0.599412608221848 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 11 -5 13 1 "Cip_C.diff" "Mammal" "9" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.11" 11 0.996877191487726 0.00272566857813486 -145.822785078976
"37014" "280.266_R1" "280.005_R1" 0.61925422964633 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 12 -5 14 1 "Cip_C.diff" "Mammal" "7" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.12" 12 0.997514989275723 0.00267141087670894 -141.595874647105
"37120" "280.267_R1" "280.005_R1" 0.565509480634769 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 12 -5 14 1 "Cip_C.diff" "Mammal" "8" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.12" 12 0.997266686918158 0.00267982222752988 -161.114122365258
"37220" "280.268_R1" "280.005_R1" 0.606759199746721 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 12 -5 14 1 "Cip_C.diff" "Mammal" "9" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.12" 12 0.997205396098082 0.00280042692421957 -139.423811767619
"37423" "280.290_R1" "280.005_R1" 0.632879386440412 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 13 -5 15 1 "Cip_C.diff" "Mammal" "7" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.13" 13 0.9965813133118 0.00276856867706268 -131.36821559986
"37518" "280.291_R1" "280.005_R1" 0.58123712228447 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 13 -5 15 1 "Cip_C.diff" "Mammal" "8" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.13" 13 0.996452411231308 0.0026422491679969 -157.14463797584
"37618" "280.292_R1" "280.005_R1" 0.603357075440336 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 13 -5 15 1 "Cip_C.diff" "Mammal" "9" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.13" 13 0.996521619993857 0.00254006494266768 -154.785233223448
"37818" "280.295_R1" "280.005_R1" 0.618563166516554 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 14 -5 16 1 "Cip_C.diff" "Mammal" "7" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.14" 14 0.996826080100259 0.00263482951641361 -143.562576336467
"37920" "280.296_R1" "280.005_R1" 0.49390919663837 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 14 -5 16 1 "Cip_C.diff" "Mammal" "8" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.14" 14 0.997117817682984 0.00252259431392122 -199.48059752121
"38025" "280.297_R1" "280.005_R1" 0.61074602024464 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 14 -5 16 1 "Cip_C.diff" "Mammal" "9" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.14" 14 0.996183352369874 0.00252419573943904 -152.697085294538
"38222" "280.314_R1" "280.005_R1" 0.628717320028391 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 15 -5 17 1 "Cip_C.diff" "Mammal" "7" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.15" 15 0.997102765934094 0.00237755539747712 -154.942949508813
"38318" "280.315_R1" "280.005_R1" 0.537495239669947 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 15 -5 17 1 "Cip_C.diff" "Mammal" "8" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.15" 15 0.996813618843936 0.00263909930421633 -174.043613455608
"38416" "280.316_R1" "280.005_R1" 0.607745417962909 "Jurburg_Pigs" "Jurburg_Pigs.Cip_C.diff.Pig_feces" 15 -5 17 1 "Cip_C.diff" "Mammal" "9" "10" "Death_Invasion" "Jurburg_Pigs.Cip_C.diff.Pig_feces.15" 15 0.99682175851472 0.00276434644650699 -140.748038670567
"7280" "276.020_R1" "276.013_R1" 0.930977268707372 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 0 -5 2 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.0" 0 0.999429411850146 0.00149528533169137 -45.7786495272748
"8200" "276.021_R1" "276.013_R1" 0.467661725416426 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 0 -5 2 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.0" 0 0.996595719801923 0.00255127515872082 -207.321422221936
"9170" "276.022_R1" "276.013_R1" 0.887698145972114 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 0 -5 2 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.0" 0 0.999335272528768 0.00156756321421612 -71.2169854103647
"11179" "276.050_R1" "276.013_R1" 0.915660956196207 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 1 -5 3 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.1" 1 0.999180053590631 0.00201245518713825 -41.5010967340796
"12169" "276.051_R1" "276.013_R1" 0.911431089488134 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 1 -5 3 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.1" 1 0.99931027198976 0.00177956216320237 -49.3824741381809
"13156" "276.052_R1" "276.013_R1" 0.859556264497635 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 1 -5 3 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.1" 1 0.999085105031991 0.00205081753533035 -68.0357165523654
"14167" "276.053_R1" "276.013_R1" 0.900598031468723 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 1 -5 3 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.1" 1 0.999402522625872 0.0015918378119935 -62.0694460281814
"16169" "276.055_R1" "276.013_R1" 0.81601717291664 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 2 -5 4 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.2" 2 0.99873415689213 0.00220320448544316 -82.9323765373223
"17150" "276.056_R1" "276.013_R1" 0.832352643953507 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 2 -5 4 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.2" 2 0.998662229519513 0.0022096997675836 -75.2634308089162
"18139" "276.057_R1" "276.013_R1" 0.805986236329056 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 2 -5 4 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.2" 2 0.998813652427539 0.00209842826364121 -91.8913548008964
"19137" "276.058_R1" "276.013_R1" 0.86802091429236 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 2 -5 4 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.2" 2 0.999093493450079 0.00191608067435928 -68.406607775818
"21156" "276.086_R1" "276.013_R1" 0.716970922493711 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 3 -5 5 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.3" 3 0.998349144559756 0.00243050242294474 -115.7695706903
"22140" "276.087_R1" "276.013_R1" 0.763592551430762 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 3 -5 5 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.3" 3 0.998283957699287 0.00250333962142032 -93.7513249342366
"23155" "276.088_R1" "276.013_R1" 0.790733985989115 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 3 -5 5 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.3" 3 0.998718497342201 0.0021163542799872 -98.2749028930749
"24129" "276.089_R1" "276.013_R1" 0.80725081782953 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 3 -5 5 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.3" 3 0.998678410454674 0.00218466855879021 -87.6231737097684
"26139" "276.206_R1" "276.013_R1" 0.716921297602997 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 4 -5 6 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.4" 4 0.998228541245143 0.00249373047026202 -112.805793166808
"27129" "276.207_R1" "276.013_R1" 0.726299012669302 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 4 -5 6 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.4" 4 0.998544663988599 0.00222936631141066 -122.117953395927
"28134" "276.208_R1" "276.013_R1" 0.76655284169342 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 4 -5 6 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.4" 4 0.998603901978723 0.00234208284015153 -99.0789293645519
"29134" "276.209_R1" "276.013_R1" 0.738042231591148 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 4 -5 6 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.4" 4 0.998400712995368 0.00227778563490578 -114.303329257316
"31133" "276.211_R1" "276.013_R1" 0.69864592515118 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 5 -5 7 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.5" 5 0.998205588693545 0.00251200333094575 -119.25130028772
"32129" "276.212_R1" "276.013_R1" 0.699539392268102 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 5 -5 7 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.5" 5 0.998248234686902 0.00246649312211957 -121.106699929537
"33124" "276.213_R1" "276.013_R1" 0.733606651863078 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 5 -5 7 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.5" 5 0.998571911491147 0.00214621080673441 -123.457238588427
"34126" "276.214_R1" "276.013_R1" 0.753943315398042 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 5 -5 7 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.5" 5 0.998555632221869 0.00230237771220034 -106.243348138588
"36105" "276.242_R1" "276.013_R1" 0.653285483303871 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 6 -5 8 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.6" 6 0.998055477795747 0.00252054959459371 -136.783658306652
"37106" "276.243_R1" "276.013_R1" 0.69203497802395 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 6 -5 8 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.6" 6 0.99838357644316 0.002434745040559 -125.823687209924
"38107" "276.244_R1" "276.013_R1" 0.708453675593364 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 6 -5 8 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.6" 6 0.998241464565099 0.00245766049744586 -117.912050615982
"39106" "276.245_R1" "276.013_R1" 0.700356613548072 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 6 -5 8 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.6" 6 0.998254727086042 0.00241124168851572 -123.545522191658
"41129" "276.247_R1" "276.013_R1" 0.648657877402318 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 7 -5 9 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.7" 7 0.997675178844736 0.00265654537618549 -131.380139248203
"42123" "276.248_R1" "276.013_R1" 0.673712916826343 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 7 -5 9 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.7" 7 0.998224792806061 0.00246822971226281 -131.47555690115
"43107" "276.249_R1" "276.013_R1" 0.694157960680368 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 7 -5 9 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.7" 7 0.998315353979089 0.00253197798300603 -120.12639736212
"44123" "276.250_R1" "276.013_R1" 0.674753481979477 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 7 -5 9 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.7" 7 0.998391482096198 0.00247461370060174 -130.783241052138
"46109" "276.278_R1" "276.013_R1" 0.638007949240544 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 8 -5 10 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.8" 8 0.997956427667885 0.00259424087409224 -138.749058355382
"47123" "276.279_R1" "276.013_R1" 0.641654951978749 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 8 -5 10 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.8" 8 0.998147911766039 0.00230241170006989 -154.834584873101
"48103" "276.280_R1" "276.013_R1" 0.641452452024712 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 8 -5 10 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.8" 8 0.998087645834114 0.00236994602743403 -150.482411700968
"49101" "276.281_R1" "276.013_R1" 0.657899861306911 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 8 -5 10 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.8" 8 0.998195617682488 0.00238215115617805 -142.852293605731
"51109" "276.302_R1" "276.013_R1" 0.621160011555977 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 9 -5 11 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.9" 9 0.997959569498784 0.00251415632024627 -149.871173446327
"52103" "276.303_R1" "276.013_R1" 0.628248325792312 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 9 -5 11 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.9" 9 0.998168827185403 0.00236932202057052 -156.129263215988
"53124" "276.304_R1" "276.013_R1" 0.594188686180372 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 9 -5 11 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.9" 9 0.997991911675856 0.00245906181737408 -164.21027834375
"54100" "276.305_R1" "276.013_R1" 0.594756418120502 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 9 -5 11 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.9" 9 0.997797626247511 0.002598830286065 -155.085620745659
"56100" "276.307_R1" "276.013_R1" 0.594650637938732 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 10 -5 12 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.10" 10 0.997569887640953 0.00261097893701514 -154.317311407666
"5760" "276.308_R1" "276.013_R1" 0.579389208303417 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 10 -5 12 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.10" 10 0.997904546904028 0.00245450227181543 -170.509248822599
"5850" "276.309_R1" "276.013_R1" 0.596954631570671 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 10 -5 12 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.10" 10 0.998083424952909 0.0025112631741658 -159.731882149503
"59128" "276.310_R1" "276.013_R1" 0.573185174207279 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 10 -5 12 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.10" 10 0.997628497554041 0.00249927641845178 -169.826482662406
"61101" "276.338_R1" "276.013_R1" 0.594303761496454 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 11 -5 13 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.11" 11 0.997511605368232 0.00269350822334818 -149.696162193471
"62107" "276.339_R1" "276.013_R1" 0.599292036825098 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 11 -5 13 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.11" 11 0.997696340758306 0.00265218233918578 -150.217538985468
"63100" "276.340_R1" "276.013_R1" 0.562460995108755 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 11 -5 13 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.11" 11 0.997875507343105 0.00252281954513644 -172.590430843044
"6490" "276.341_R1" "276.013_R1" 0.601658432743261 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 11 -5 13 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.11" 11 0.997679551163439 0.00262744171062681 -150.724987282668
"6680" "276.343_R1" "276.013_R1" 0.569126506816878 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 12 -5 14 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.12" 12 0.997295296557317 0.00278031187903159 -154.000273483554
"6770" "276.344_R1" "276.013_R1" 0.638462147828788 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 12 -5 14 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.12" 12 0.998017697491494 0.00261328927438847 -137.587351383763
"68101" "276.345_R1" "276.013_R1" 0.602670152542595 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 12 -5 14 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.12" 12 0.998081661536401 0.00240884479887527 -164.149848582371
"6977" "276.346_R1" "276.013_R1" 0.578113055713956 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 12 -5 14 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.12" 12 0.997856065431391 0.00245238381674114 -171.15714385818
"71120" "276.374_R1" "276.013_R1" 0.5694798272384 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 13 -5 15 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.13" 13 0.997923864518582 0.00265261708602845 -161.517483822611
"7288" "276.375_R1" "276.013_R1" 0.619228360753169 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 13 -5 15 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.13" 13 0.998020297232486 0.00243164215721738 -155.776184153997
"7340" "276.376_R1" "276.013_R1" 0.588891307727607 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 13 -5 15 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.13" 13 0.997970329236293 0.00268619576610607 -152.289355329336
"7449" "276.377_R1" "276.013_R1" 0.595800150970217 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 13 -5 15 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.13" 13 0.997627980743477 0.00244559952171655 -164.306472177922
"7650" "276.398_R1" "276.013_R1" 0.552839469425144 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 14 -5 16 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.14" 14 0.997736529932665 0.0025073910046044 -177.434257238119
"7749" "276.399_R1" "276.013_R1" 0.60233384260994 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 14 -5 16 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.14" 14 0.997897923832542 0.00260163737563901 -152.044279854891
"7870" "276.400_R1" "276.013_R1" 0.580416246549391 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 14 -5 16 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.14" 14 0.997780002438564 0.00251355193205469 -166.045407921213
"7960" "276.401_R1" "276.013_R1" 0.562073305946602 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 14 -5 16 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.14" 14 0.997742334473015 0.00256952125460696 -169.552607414821
"81100" "276.403_R1" "276.013_R1" 0.516784251295717 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 15 -5 17 1 "Clin" "Mammal" "12" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.15" 15 0.997182351052942 0.00275025744734194 -174.673865612661
"8280" "276.404_R1" "276.013_R1" 0.597629454906365 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 15 -5 17 1 "Clin" "Mammal" "13" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.15" 15 0.997759189780295 0.00291757208596952 -137.144763893971
"8368" "276.405_R1" "276.013_R1" 0.567864635679997 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 15 -5 17 1 "Clin" "Mammal" "14" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.15" 15 0.997938597742203 0.00246659971333974 -174.359041613563
"8458" "276.406_R1" "276.013_R1" 0.581786711670005 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 15 -5 17 1 "Clin" "Mammal" "15" "11" "Death" "Jurburg_Pigs.Clin.Pig_feces.15" 15 0.997926685287383 0.00253826126242023 -163.946863854586
"9068" "276.018_R1" "276.014_R1" 0.713849429426542 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 0 -5 2 1 "Clin" "Mammal" "11" "12" "Death" "Jurburg_Pigs.Clin.Pig_feces.0" 0 0.998319061247987 0.00242131752779551 -117.485471672293
"9176" "276.020_R1" "276.014_R1" 0.89315869307267 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 0 -5 2 1 "Clin" "Mammal" "13" "12" "Death" "Jurburg_Pigs.Clin.Pig_feces.0" 0 0.999336705689207 0.00170721432186939 -62.1937218171133
"9238" "276.021_R1" "276.014_R1" 0.514133160903418 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 0 -5 2 1 "Clin" "Mammal" "14" "12" "Death" "Jurburg_Pigs.Clin.Pig_feces.0" 0 0.996286109407692 0.00259990023001686 -185.450558039739
"9339" "276.022_R1" "276.014_R1" 0.882499218876469 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 0 -5 2 1 "Clin" "Mammal" "15" "12" "Death" "Jurburg_Pigs.Clin.Pig_feces.0" 0 0.999277375101916 0.00167056479241403 -69.9033983930064
"9437" "276.049_R1" "276.014_R1" 0.882750882270525 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 1 -5 3 1 "Clin" "Mammal" "11" "12" "Death" "Jurburg_Pigs.Clin.Pig_feces.1" 1 0.999290350540438 0.00164906925563842 -70.6698447451169
"9640" "276.051_R1" "276.014_R1" 0.895072443672637 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 1 -5 3 1 "Clin" "Mammal" "13" "12" "Death" "Jurburg_Pigs.Clin.Pig_feces.1" 1 0.999238411532937 0.00174353259438747 -59.744204493576
"9760" "276.052_R1" "276.014_R1" 0.848657100466667 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 1 -5 3 1 "Clin" "Mammal" "14" "12" "Death" "Jurburg_Pigs.Clin.Pig_feces.1" 1 0.999233088683542 0.00170841439765783 -88.1378595399974
"9857" "276.053_R1" "276.014_R1" 0.890663038654399 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 1 -5 3 1 "Clin" "Mammal" "15" "12" "Death" "Jurburg_Pigs.Clin.Pig_feces.1" 1 0.999389544257134 0.00171072489079302 -63.5558096967504
"9958" "276.054_R1" "276.014_R1" 0.851774827308838 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 2 -5 4 1 "Clin" "Mammal" "11" "12" "Death" "Jurburg_Pigs.Clin.Pig_feces.2" 2 0.999088841569878 0.00222746964295166 -66.1351389129737
"10187" "276.056_R1" "276.014_R1" 0.821860665550532 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 2 -5 4 1 "Clin" "Mammal" "13" "12" "Death" "Jurburg_Pigs.Clin.Pig_feces.2" 2 0.998521062312184 0.00229250655325941 -77.0599309783795
"10260" "276.057_R1" "276.014_R1" 0.807575642783461 "Jurburg_Pigs" "Jurburg_Pigs.Clin.Pig_feces" 2 -5 4 1 "Clin" "Mammal" "14" "12" "Death" "Jurburg_Pigs.Clin.Pig_feces.2" 2 0.99871663846108 0.00204771434803261 -93.3435837187264
